node_num_list,all_real_labels_list,all_eval_label_list
86,"[79.23197174072266, 76.62779998779297, 77.22139739990234, 73.69757080078125, 71.5226058959961, 71.5226058959961, 74.04591369628906, 80.30813598632812, 74.57167053222656, 74.18186950683594, 74.02804565429688, 72.30062866210938, 71.96815490722656, 74.34651947021484, 70.9913101196289, 76.34477233886719, 73.58560180664062, 74.18186950683594, 76.34477233886719, 76.34477233886719, 73.58560180664062, 73.58560180664062, 76.34477233886719, 74.18186950683594, 69.14309692382812, 73.58560180664062, 70.9913101196289, 73.58560180664062, 69.14309692382812, 69.14309692382812, 76.34477233886719, 74.18186950683594, 73.58560180664062, 76.34477233886719, 74.18186950683594, 73.58560180664062, 72.30062866210938, 74.18186950683594, 77.85092163085938, 69.14309692382812, 74.18186950683594, 73.58560180664062, 72.26443481445312]","[256.5681457519531, 214.59983825683594, 212.18499755859375, 199.91122436523438, 172.46043395996094, 167.6311492919922, 172.02528381347656, 187.6056671142578, 168.50669860839844, 180.51852416992188, 204.7270050048828, 162.08200073242188, 166.34347534179688, 168.9262237548828, 173.72500610351562, 207.473876953125, 177.20948791503906, 178.2008056640625, 207.473876953125, 207.473876953125, 177.20948791503906, 177.20948791503906, 207.473876953125, 178.2008056640625, 161.37728881835938, 177.20948791503906, 173.72500610351562, 177.20948791503906, 155.3681182861328, 161.37728881835938, 207.473876953125, 178.2008056640625, 177.20948791503906, 207.473876953125, 178.2008056640625, 177.20948791503906, 160.7132568359375, 178.2008056640625, 204.94866943359375, 155.3681182861328, 178.2008056640625, 177.20948791503906, 160.82211303710938]"
87,"[82.40076446533203, 78.87186431884766, 81.158447265625, 77.90853118896484, 77.71281433105469, 75.4778823852539, 77.00489807128906, 78.36174011230469, 76.72604370117188, 76.26154327392578, 75.31346893310547, 78.36174011230469, 74.93246459960938, 80.98741149902344, 79.13693237304688, 79.13693237304688, 72.94673919677734, 72.94673919677734, 79.13693237304688, 74.93246459960938, 75.43840026855469, 79.13693237304688, 76.26154327392578, 72.94673919677734, 74.93246459960938, 79.13693237304688, 79.13693237304688, 79.13693237304688, 74.93246459960938, 79.13693237304688, 76.26154327392578, 74.93246459960938, 74.93246459960938, 74.93246459960938, 79.13693237304688, 78.36174011230469, 79.13693237304688, 78.36174011230469, 79.13693237304688, 73.24655151367188, 79.13693237304688, 74.63032531738281, 78.36174011230469, 74.5538101196289]","[264.0669860839844, 196.22088623046875, 199.37010192871094, 205.8125762939453, 193.8624267578125, 173.93540954589844, 190.11831665039062, 177.80931091308594, 165.02810668945312, 165.9073028564453, 170.09017944335938, 175.2874298095703, 182.11634826660156, 194.2064971923828, 207.13357543945312, 207.13357543945312, 155.57879638671875, 155.57879638671875, 207.13357543945312, 179.765869140625, 198.23358154296875, 207.13357543945312, 164.03187561035156, 155.57879638671875, 179.765869140625, 207.13357543945312, 207.13357543945312, 207.13357543945312, 179.765869140625, 207.13357543945312, 164.03187561035156, 179.765869140625, 179.765869140625, 179.765869140625, 207.13357543945312, 173.24644470214844, 207.13357543945312, 173.24644470214844, 207.13357543945312, 160.74252319335938, 207.13357543945312, 165.44471740722656, 173.24644470214844, 154.39215087890625]"
88,"[78.34736633300781, 79.53724670410156, 76.3440170288086, 73.55070495605469, 75.43495178222656, 74.26366424560547, 73.92604064941406, 76.43309783935547, 76.43309783935547, 74.68933868408203, 75.74653625488281, 79.43895721435547, 75.00181579589844, 76.43309783935547, 76.43309783935547, 75.09352111816406, 72.98899841308594, 76.43309783935547, 75.09352111816406, 70.88517761230469, 71.61085510253906, 76.43309783935547, 72.921142578125, 73.55907440185547, 75.09352111816406, 76.3440170288086, 75.09352111816406, 75.09352111816406, 72.3133316040039, 75.09352111816406, 70.88517761230469, 70.88517761230469, 71.92479705810547, 73.55907440185547, 75.09352111816406, 76.43309783935547, 75.09352111816406, 71.61085510253906, 75.09352111816406, 70.88517761230469, 75.09352111816406, 73.55907440185547, 72.98899841308594, 73.55907440185547]","[262.64239501953125, 241.88275146484375, 208.7830810546875, 192.18157958984375, 186.7049560546875, 177.86427307128906, 175.89788818359375, 194.48025512695312, 194.48025512695312, 173.67135620117188, 177.34011840820312, 212.75161743164062, 185.26849365234375, 192.05596923828125, 192.05596923828125, 209.72048950195312, 189.04554748535156, 192.05596923828125, 209.72048950195312, 167.98812866210938, 152.5145721435547, 192.05596923828125, 183.1578369140625, 174.5818634033203, 209.72048950195312, 196.61778259277344, 209.72048950195312, 209.72048950195312, 143.36216735839844, 209.72048950195312, 167.98812866210938, 167.98812866210938, 174.900390625, 174.5818634033203, 209.72048950195312, 192.05596923828125, 209.72048950195312, 152.5145721435547, 209.72048950195312, 167.98812866210938, 209.72048950195312, 174.5818634033203, 189.04554748535156, 174.58184814453125]"
89,"[79.10867309570312, 80.69713592529297, 80.89633178710938, 76.74083709716797, 76.01387023925781, 72.8384017944336, 77.96752166748047, 80.52130126953125, 78.08963775634766, 74.02935791015625, 77.96752166748047, 80.46815490722656, 77.96752166748047, 75.86870574951172, 74.21587371826172, 75.86870574951172, 73.56684875488281, 73.6762466430664, 75.86870574951172, 70.47303009033203, 78.08963775634766, 73.6762466430664, 73.6762466430664, 73.6762466430664, 75.86870574951172, 78.08963775634766, 75.86870574951172, 73.6762466430664, 75.86870574951172, 78.0472640991211, 75.86870574951172, 73.6762466430664, 73.6762466430664, 75.86870574951172, 77.96752166748047, 72.16293334960938, 75.86870574951172, 73.56684875488281, 75.86870574951172, 78.0472640991211, 78.08963775634766, 75.86870574951172, 78.08963775634766, 73.6762466430664]","[263.7413330078125, 220.15704345703125, 196.04478454589844, 208.5123291015625, 183.7682342529297, 166.634521484375, 190.20750427246094, 181.33566284179688, 184.26007080078125, 183.15365600585938, 187.19773864746094, 208.74659729003906, 182.1751251220703, 208.7678680419922, 171.3753204345703, 208.7678680419922, 181.9037628173828, 180.7591094970703, 208.7678680419922, 148.580078125, 179.5751953125, 180.7591094970703, 180.7591094970703, 180.7591094970703, 208.7678680419922, 179.5751953125, 208.7678680419922, 180.7591094970703, 208.7678680419922, 174.2561798095703, 208.7678680419922, 180.7591094970703, 180.7591094970703, 208.7678680419922, 182.1751251220703, 162.7165985107422, 208.7678680419922, 181.9037628173828, 208.7678680419922, 174.2561798095703, 179.5751953125, 208.7678680419922, 179.5751953125, 180.7591094970703]"
90,"[78.69171142578125, 82.10848236083984, 78.27360534667969, 80.61151123046875, 79.27108001708984, 75.40737915039062, 75.4692153930664, 77.6202392578125, 76.37979888916016, 75.27147674560547, 77.6202392578125, 75.93260192871094, 75.4692153930664, 72.83482360839844, 72.83482360839844, 73.40574645996094, 75.68914794921875, 79.05781555175781, 75.27147674560547, 79.34628295898438, 75.68914794921875, 73.40574645996094, 79.05781555175781, 75.68914794921875, 74.21932220458984, 77.18299865722656, 72.83482360839844, 75.68914794921875, 79.05781555175781, 77.62440490722656, 75.27147674560547, 77.62440490722656, 79.05781555175781, 79.05781555175781, 75.27147674560547, 79.05781555175781, 79.05781555175781, 77.62440490722656, 75.27147674560547, 75.68914794921875, 75.53939819335938, 75.27147674560547, 77.62440490722656, 77.62440490722656, 75.53939819335938]","[253.6044921875, 239.47865295410156, 206.0159454345703, 201.58880615234375, 186.07101440429688, 179.03050231933594, 174.0370635986328, 178.33587646484375, 183.87728881835938, 185.1800994873047, 178.33587646484375, 190.02859497070312, 172.3323974609375, 148.47439575195312, 148.47439575195312, 163.72425842285156, 206.98886108398438, 200.0690460205078, 182.8409423828125, 216.97596740722656, 206.98886108398438, 161.15968322753906, 200.0690460205078, 206.98886108398438, 179.40084838867188, 180.387939453125, 148.47439575195312, 206.98886108398438, 200.0690460205078, 191.88291931152344, 182.8409423828125, 191.88291931152344, 200.0690460205078, 200.0690460205078, 182.8409423828125, 200.0690460205078, 200.0690460205078, 191.88291931152344, 182.8409423828125, 206.98886108398438, 161.30615234375, 182.8409423828125, 191.88291931152344, 191.88291931152344, 161.30615234375]"
91,"[83.1251449584961, 89.2078857421875, 85.48629760742188, 85.61066436767578, 83.17688751220703, 81.64823913574219, 83.05310821533203, 82.69334411621094, 81.01815032958984, 80.75639343261719, 80.11565399169922, 80.11565399169922, 85.97211456298828, 80.7123031616211, 82.83251953125, 82.65471649169922, 80.11565399169922, 85.97211456298828, 83.7244873046875, 80.11565399169922, 85.97211456298828, 85.97211456298828, 80.11565399169922, 79.26941680908203, 85.97211456298828, 82.65471649169922, 80.11565399169922, 82.69334411621094, 82.65471649169922, 82.65471649169922, 85.97211456298828, 78.89376831054688, 85.97211456298828, 85.97211456298828, 82.65471649169922, 82.69334411621094, 82.69334411621094, 81.03357696533203, 80.11565399169922, 85.97211456298828, 82.65471649169922, 85.97211456298828, 79.26941680908203, 82.69334411621094, 85.97211456298828]","[258.0576171875, 254.6502685546875, 194.7646026611328, 205.67416381835938, 177.62689208984375, 177.95326232910156, 178.74075317382812, 186.4396514892578, 180.5216522216797, 170.4365997314453, 207.2467803955078, 204.7321014404297, 211.74891662597656, 161.42291259765625, 175.4215545654297, 187.41473388671875, 204.7321014404297, 209.2342071533203, 219.27880859375, 204.7321014404297, 209.2342071533203, 209.2342071533203, 204.7321014404297, 156.06478881835938, 209.2342071533203, 187.41473388671875, 204.7321014404297, 181.72015380859375, 187.41473388671875, 187.41473388671875, 209.2342071533203, 176.60682678222656, 209.2342071533203, 209.2342071533203, 187.41473388671875, 181.72015380859375, 181.72015380859375, 161.44729614257812, 204.7321014404297, 209.2342071533203, 187.41473388671875, 209.2342071533203, 156.06478881835938, 181.72015380859375, 209.23422241210938]"
92,"[83.46163177490234, 89.24906921386719, 84.38763427734375, 83.43073272705078, 80.64077758789062, 81.8504638671875, 80.58048248291016, 80.64077758789062, 80.36207580566406, 81.60594177246094, 81.21783447265625, 80.36207580566406, 87.52255249023438, 80.41793823242188, 78.20113372802734, 81.38863372802734, 88.415771484375, 81.38863372802734, 80.36207580566406, 80.36207580566406, 80.36207580566406, 86.26527404785156, 81.38863372802734, 80.36207580566406, 79.54183197021484, 80.41793823242188, 86.26527404785156, 80.36207580566406, 85.18116760253906, 79.1048812866211, 78.51525115966797, 81.38863372802734, 86.26527404785156, 86.26527404785156, 80.41793823242188, 78.20113372802734, 78.51525115966797, 80.41793823242188, 81.38863372802734, 80.36207580566406, 80.41793823242188, 86.26527404785156, 80.41793823242188, 81.38863372802734, 79.48358154296875, 86.26527404785156]","[263.6125183105469, 238.74545288085938, 205.28086853027344, 198.15701293945312, 171.95005798339844, 177.01968383789062, 168.3690643310547, 174.46141052246094, 210.3382568359375, 175.07261657714844, 181.86758422851562, 210.3382568359375, 183.1372833251953, 169.94631958007812, 147.29827880859375, 186.7956085205078, 217.406982421875, 186.7956085205078, 207.82411193847656, 207.82411193847656, 207.82411193847656, 201.0850830078125, 186.7956085205078, 207.82411193847656, 169.3535919189453, 169.94631958007812, 201.0850830078125, 207.82411193847656, 181.13629150390625, 178.86215209960938, 168.8684844970703, 186.7956085205078, 201.0850830078125, 201.0850830078125, 169.94631958007812, 147.29827880859375, 165.09031677246094, 169.94631958007812, 186.7956085205078, 207.82411193847656, 169.94631958007812, 201.0850830078125, 169.94631958007812, 186.7956085205078, 161.54293823242188, 201.0850830078125]"
93,"[89.71604919433594, 93.12300872802734, 87.28160095214844, 88.85331726074219, 88.76254272460938, 86.84019470214844, 86.75101470947266, 86.46686553955078, 89.69341278076172, 90.04510498046875, 88.74862670898438, 89.69341278076172, 86.46674346923828, 86.061279296875, 86.46674346923828, 86.05616760253906, 86.46674346923828, 84.31060028076172, 86.46674346923828, 90.04510498046875, 86.05616760253906, 86.061279296875, 84.41664123535156, 87.52972412109375, 90.04510498046875, 86.46674346923828, 86.43500518798828, 86.46674346923828, 84.41664123535156, 86.46674346923828, 90.04510498046875, 86.46674346923828, 84.87893676757812, 86.05616760253906, 86.46674346923828, 86.061279296875, 84.87893676757812, 86.46674346923828, 87.52972412109375, 86.46674346923828, 86.061279296875, 86.46674346923828, 90.04510498046875, 86.05616760253906, 84.72490692138672, 86.05616760253906]","[263.99267578125, 211.43560791015625, 189.0071563720703, 214.71688842773438, 177.98085021972656, 190.19589233398438, 170.80465698242188, 178.74148559570312, 183.54708862304688, 206.63888549804688, 186.52996826171875, 183.54708862304688, 212.55130004882812, 166.5936279296875, 215.09805297851562, 192.9420623779297, 212.55130004882812, 165.67762756347656, 212.55130004882812, 204.14736938476562, 192.9420623779297, 164.75857543945312, 154.86270141601562, 165.4601287841797, 204.14736938476562, 212.55130004882812, 175.29957580566406, 212.55130004882812, 154.86270141601562, 212.55130004882812, 204.14736938476562, 212.55130004882812, 165.03518676757812, 192.9420623779297, 212.55130004882812, 164.75857543945312, 165.03518676757812, 212.55130004882812, 165.4601287841797, 212.55130004882812, 164.75857543945312, 212.55130004882812, 204.14736938476562, 192.9420623779297, 189.40394592285156, 192.9420623779297]"
94,"[85.28273010253906, 88.1002426147461, 84.65726470947266, 84.84869384765625, 82.89183807373047, 82.96138763427734, 80.8901138305664, 84.7513427734375, 84.62593841552734, 85.02644348144531, 82.08319854736328, 82.06228637695312, 85.02644348144531, 82.08319854736328, 82.62886047363281, 82.08319854736328, 85.02644348144531, 82.33547973632812, 78.69735717773438, 82.06228637695312, 85.02644348144531, 82.08319854736328, 80.39476776123047, 80.4361572265625, 82.08319854736328, 82.08319854736328, 82.33547973632812, 80.39476776123047, 82.08319854736328, 82.08183288574219, 82.08319854736328, 82.06228637695312, 85.02644348144531, 82.06228637695312, 82.06228637695312, 80.4361572265625, 82.08319854736328, 82.08183288574219, 80.39476776123047, 82.08319854736328, 82.08183288574219, 80.39476776123047, 82.08319854736328, 82.08183288574219, 85.02644348144531]","[259.9558410644531, 230.23751831054688, 190.02932739257812, 207.4633331298828, 180.9407196044922, 173.01837158203125, 169.2684783935547, 199.7836456298828, 183.74319458007812, 219.87315368652344, 217.9464874267578, 191.67135620117188, 219.87315368652344, 215.40029907226562, 186.80630493164062, 215.40029907226562, 219.87315368652344, 171.01734924316406, 150.471923828125, 191.67135620117188, 219.87315368652344, 215.40029907226562, 165.95762634277344, 168.7884063720703, 215.40029907226562, 215.40029907226562, 171.01734924316406, 165.95762634277344, 215.40029907226562, 175.80865478515625, 215.40029907226562, 191.67135620117188, 219.87315368652344, 191.67135620117188, 191.67135620117188, 168.7884063720703, 215.40029907226562, 175.80865478515625, 165.95762634277344, 215.40029907226562, 175.80865478515625, 165.95762634277344, 215.40028381347656, 175.8086700439453, 219.87315368652344]"
95,"[82.95220947265625, 84.08940887451172, 79.79383087158203, 80.3939437866211, 81.05172729492188, 80.78983306884766, 81.18620300292969, 81.0368881225586, 81.05172729492188, 79.75292205810547, 77.6088638305664, 84.02505493164062, 78.4623794555664, 77.06166076660156, 77.06166076660156, 78.4571533203125, 77.6088638305664, 79.75292205810547, 79.75292205810547, 81.0368881225586, 79.75292205810547, 78.8794937133789, 79.75292205810547, 78.4623794555664, 79.75292205810547, 79.75292205810547, 81.0368881225586, 77.06166076660156, 79.75292205810547, 77.6088638305664, 77.6088638305664, 78.8794937133789, 79.75292205810547, 77.06166076660156, 78.4623794555664, 81.0368881225586, 79.75292205810547, 81.0368881225586, 77.6088638305664, 78.4571533203125, 77.6088638305664, 77.06166076660156, 78.4623794555664, 79.75292205810547]","[272.6621398925781, 228.83340454101562, 187.73507690429688, 234.9587860107422, 185.9425048828125, 174.26513671875, 177.66329956054688, 200.70425415039062, 176.8836212158203, 216.9769287109375, 212.05528259277344, 219.39178466796875, 171.710205078125, 166.13040161132812, 166.13040161132812, 166.93115234375, 212.05528259277344, 216.9769287109375, 216.9769287109375, 195.22543334960938, 216.9769287109375, 181.02850341796875, 216.9769287109375, 171.710205078125, 216.9769287109375, 216.9769287109375, 195.22543334960938, 166.13040161132812, 216.9769287109375, 212.05528259277344, 212.05528259277344, 167.39968872070312, 216.9769287109375, 166.13040161132812, 171.710205078125, 195.22543334960938, 216.9769287109375, 195.22543334960938, 212.05528259277344, 166.93115234375, 212.05528259277344, 166.13040161132812, 171.710205078125, 216.9769287109375]"
96,"[89.42451477050781, 94.19119262695312, 90.19137573242188, 88.83916473388672, 91.21456146240234, 92.91683959960938, 90.92034912109375, 88.46139526367188, 86.22607421875, 87.02356719970703, 93.41202545166016, 91.26927185058594, 86.21749114990234, 90.75647735595703, 86.21749114990234, 85.69904327392578, 88.54733276367188, 84.88111114501953, 85.69904327392578, 84.07608795166016, 85.69904327392578, 87.27194213867188, 86.21749114990234, 87.27194213867188, 86.21749114990234, 85.69904327392578, 86.21749114990234, 88.54733276367188, 86.21749114990234, 85.69904327392578, 91.26927185058594, 87.27194213867188, 90.39857482910156, 87.27194213867188, 87.27194213867188, 86.21749114990234, 87.27194213867188, 86.21749114990234, 85.69904327392578, 85.69904327392578, 86.21749114990234, 85.69904327392578, 91.26927185058594, 87.27194213867188, 88.9903335571289, 86.21749114990234, 85.69904327392578]","[280.3210754394531, 220.33218383789062, 204.51055908203125, 226.66383361816406, 191.8810272216797, 186.1118927001953, 176.00111389160156, 151.37261962890625, 175.20852661132812, 185.98886108398438, 221.62252807617188, 198.20172119140625, 217.0958709716797, 182.96803283691406, 217.0958709716797, 187.8369903564453, 162.09169006347656, 185.6759796142578, 187.8369903564453, 170.1072540283203, 187.8369903564453, 179.81817626953125, 217.0958709716797, 179.81817626953125, 217.0958709716797, 187.8369903564453, 217.0958709716797, 162.09169006347656, 217.0958709716797, 187.8369903564453, 195.80726623535156, 179.81817626953125, 187.41224670410156, 179.81817626953125, 179.81817626953125, 217.0958709716797, 179.81817626953125, 217.0958709716797, 187.8369903564453, 187.8369903564453, 217.0958709716797, 187.8369903564453, 195.80726623535156, 179.81817626953125, 180.9306182861328, 217.0958709716797, 187.8369903564453]"
97,"[89.62194061279297, 91.75792694091797, 88.73738861083984, 91.77498626708984, 88.25331115722656, 88.87725067138672, 88.52189636230469, 88.23873138427734, 88.23873138427734, 85.94853210449219, 86.96420288085938, 88.52189636230469, 86.56543731689453, 86.5996322631836, 84.83558654785156, 88.76065063476562, 88.76065063476562, 86.5996322631836, 88.52189636230469, 85.95841979980469, 86.56543731689453, 85.94853210449219, 86.5996322631836, 85.94853210449219, 86.5996322631836, 88.52189636230469, 85.94853210449219, 85.94853210449219, 88.52189636230469, 88.76065063476562, 88.76065063476562, 88.52189636230469, 88.76065063476562, 86.5996322631836, 88.52189636230469, 88.76065063476562, 86.5996322631836, 88.52189636230469, 86.11337280273438, 88.76065063476562, 86.11337280273438, 88.52189636230469, 85.95841979980469, 85.94853210449219, 86.5996322631836, 86.5996322631836]","[262.82696533203125, 225.26953125, 217.51573181152344, 213.04421997070312, 188.0043487548828, 174.66653442382812, 205.29379272460938, 179.98382568359375, 183.95184326171875, 199.19178771972656, 189.9417724609375, 199.81912231445312, 159.4056854248047, 219.8603973388672, 184.61695861816406, 200.21485900878906, 200.21485900878906, 219.8603973388672, 199.81912231445312, 181.59268188476562, 159.4056854248047, 193.85633850097656, 219.8603973388672, 193.85633850097656, 219.8603973388672, 199.81912231445312, 193.85633850097656, 193.85633850097656, 199.81912231445312, 200.21485900878906, 200.21485900878906, 199.81912231445312, 200.21485900878906, 219.8603973388672, 199.81912231445312, 200.21485900878906, 219.8603973388672, 199.81912231445312, 168.00360107421875, 200.21485900878906, 173.96844482421875, 199.81912231445312, 181.59268188476562, 193.85633850097656, 219.8603973388672, 219.8603973388672]"
98,"[88.52015686035156, 87.12738800048828, 83.6914291381836, 81.9464111328125, 84.22648620605469, 84.52350616455078, 82.2526626586914, 84.22648620605469, 84.27445220947266, 82.68347930908203, 86.9789810180664, 82.2526626586914, 84.03448486328125, 85.26837921142578, 84.03448486328125, 85.26837921142578, 85.26837921142578, 81.61483001708984, 81.61483001708984, 85.26837921142578, 81.61483001708984, 80.80945587158203, 80.1088638305664, 84.03448486328125, 85.26837921142578, 80.80945587158203, 80.80945587158203, 85.26837921142578, 80.80945587158203, 80.1088638305664, 80.80945587158203, 81.970947265625, 85.26837921142578, 84.03448486328125, 85.26837921142578, 84.03448486328125, 84.03448486328125, 81.61483001708984, 84.03448486328125, 79.61988067626953, 82.21142578125, 85.26837921142578, 84.03448486328125, 81.61483001708984, 81.61483001708984, 79.61988067626953, 80.458984375]","[260.1820983886719, 258.1231384277344, 216.9186553955078, 178.71942138671875, 184.70181274414062, 190.4806671142578, 178.94686889648438, 183.30441284179688, 178.5586395263672, 175.84396362304688, 220.9785919189453, 174.45082092285156, 204.92591857910156, 215.31982421875, 202.41497802734375, 215.31982421875, 215.31982421875, 180.30120849609375, 178.76199340820312, 215.31982421875, 180.30120849609375, 185.76246643066406, 152.01649475097656, 202.41497802734375, 215.31982421875, 185.76246643066406, 185.76246643066406, 215.31982421875, 185.76246643066406, 157.23741149902344, 185.76246643066406, 176.59475708007812, 215.31982421875, 202.41497802734375, 215.31982421875, 202.41497802734375, 202.41497802734375, 178.76199340820312, 202.41497802734375, 171.39630126953125, 196.75482177734375, 215.31982421875, 202.41497802734375, 180.30120849609375, 178.76199340820312, 171.39630126953125, 145.39466857910156]"
99,"[90.38788604736328, 95.26609802246094, 91.54527282714844, 93.11740112304688, 90.09868621826172, 87.52281188964844, 89.70660400390625, 92.54633331298828, 91.60111999511719, 94.2215347290039, 89.70660400390625, 89.03306579589844, 87.70488739013672, 88.6320571899414, 87.31668853759766, 91.60111999511719, 87.63713836669922, 89.83537292480469, 87.59181213378906, 88.6320571899414, 89.83537292480469, 89.83537292480469, 87.31668853759766, 87.63713836669922, 87.31668853759766, 88.6320571899414, 89.83537292480469, 89.83537292480469, 87.31668853759766, 92.54633331298828, 89.83537292480469, 88.6320571899414, 89.83537292480469, 89.83537292480469, 92.54633331298828, 87.63713836669922, 85.58309936523438, 87.59181213378906, 87.31668853759766, 89.83537292480469, 88.6320571899414, 91.60111999511719, 85.13560485839844, 88.6320571899414, 87.31668853759766, 89.83537292480469, 87.31668853759766, 87.31668853759766]","[280.549560546875, 198.08407592773438, 206.6707763671875, 239.15892028808594, 181.0854034423828, 175.0870819091797, 186.66038513183594, 197.68426513671875, 182.4678955078125, 185.90621948242188, 182.06663513183594, 177.8890838623047, 191.3840789794922, 178.96865844726562, 227.1066436767578, 180.8754119873047, 175.339599609375, 201.3993682861328, 183.5281524658203, 178.96865844726562, 201.3993682861328, 201.3993682861328, 227.1066436767578, 175.339599609375, 227.1066436767578, 178.96865844726562, 201.3993682861328, 201.3993682861328, 227.1066436767578, 195.6437225341797, 201.3993682861328, 178.96865844726562, 201.3993682861328, 201.3993682861328, 195.6437225341797, 175.339599609375, 190.05258178710938, 176.60939025878906, 227.1066436767578, 201.3993682861328, 178.96865844726562, 180.8754119873047, 150.49742126464844, 178.96865844726562, 227.1066436767578, 201.3993682861328, 227.1066436767578, 227.1066436767578]"
100,"[87.99886322021484, 83.88418579101562, 82.6556167602539, 81.10863494873047, 83.78868103027344, 78.71855926513672, 80.50529479980469, 83.6402587890625, 83.5837631225586, 84.78607177734375, 80.81391143798828, 84.88485717773438, 80.81391143798828, 84.88485717773438, 84.88485717773438, 79.73314666748047, 81.0775375366211, 84.88485717773438, 84.88485717773438, 84.88485717773438, 81.0775375366211, 79.73314666748047, 76.49848937988281, 78.51548767089844, 78.51548767089844, 81.0775375366211, 81.1890869140625, 79.73314666748047, 80.81391143798828, 81.0775375366211, 80.81391143798828, 80.81391143798828, 81.30142211914062, 78.51548767089844, 80.81391143798828, 81.0775375366211, 80.81391143798828, 79.73314666748047, 82.64736938476562, 81.1890869140625, 84.88485717773438, 79.73314666748047, 78.51548767089844, 78.20790100097656, 79.73314666748047, 80.81391143798828]","[255.9107208251953, 229.0369110107422, 204.31521606445312, 201.0506591796875, 195.54837036132812, 185.7483673095703, 180.87496948242188, 184.6240234375, 195.90025329589844, 188.24563598632812, 192.11402893066406, 218.00318908691406, 192.11402893066406, 218.00318908691406, 218.00318908691406, 174.76315307617188, 183.7267608642578, 218.00318908691406, 218.00318908691406, 218.00318908691406, 183.7267608642578, 174.76315307617188, 166.8730926513672, 189.00096130371094, 189.00096130371094, 183.7267608642578, 188.40985107421875, 174.76315307617188, 192.11402893066406, 183.7267608642578, 192.11402893066406, 192.11402893066406, 202.07366943359375, 189.00096130371094, 192.11402893066406, 183.7267608642578, 192.11402893066406, 174.76315307617188, 182.03770446777344, 188.40985107421875, 218.00318908691406, 174.76315307617188, 189.00096130371094, 173.6964111328125, 174.76315307617188, 192.11402893066406]"
101,"[96.92086029052734, 98.09892272949219, 94.10105895996094, 93.77054595947266, 93.31755828857422, 92.99454498291016, 96.04744720458984, 93.31755828857422, 91.02550506591797, 95.05210876464844, 91.02550506591797, 93.64291381835938, 91.45542907714844, 91.02550506591797, 93.64291381835938, 93.64291381835938, 89.09408569335938, 93.64291381835938, 91.10075378417969, 93.64291381835938, 91.02550506591797, 95.05210876464844, 93.64291381835938, 91.10075378417969, 91.02550506591797, 95.05210876464844, 91.10075378417969, 91.10075378417969, 93.64291381835938, 91.10075378417969, 93.4343032836914, 95.05210876464844, 93.64291381835938, 95.05210876464844, 90.85387420654297, 90.85387420654297, 95.05210876464844, 90.85387420654297, 91.10075378417969, 95.05210876464844, 93.64291381835938, 93.64291381835938, 91.10075378417969, 90.85387420654297, 93.4343032836914, 90.85387420654297, 95.05210876464844, 91.10075378417969, 90.85387420654297]","[260.79547119140625, 251.3872528076172, 214.27247619628906, 216.3278350830078, 185.75738525390625, 194.62193298339844, 186.289306640625, 176.92025756835938, 188.00558471679688, 219.8623046875, 185.1380615234375, 225.71087646484375, 185.0006103515625, 182.80914306640625, 223.20138549804688, 223.20138549804688, 144.6982879638672, 223.20138549804688, 178.14324951171875, 223.20138549804688, 182.80914306640625, 217.35284423828125, 223.20138549804688, 178.14324951171875, 182.80914306640625, 217.35281372070312, 178.14324951171875, 178.14324951171875, 223.20138549804688, 178.14324951171875, 194.43777465820312, 217.35284423828125, 223.20138549804688, 217.35284423828125, 171.59011840820312, 181.12367248535156, 217.35284423828125, 171.59011840820312, 178.14324951171875, 217.35284423828125, 223.20138549804688, 223.20138549804688, 178.14324951171875, 181.12367248535156, 194.43777465820312, 171.59011840820312, 217.35284423828125, 178.14324951171875, 181.12367248535156]"
